File,Target,ShotNumber,Distance(m),LaserPower,SpectrumTotal,SiO2,TiO2,Al2O3,FeOT,MgO,CaO,Na2O,K2O,Total,SiO2_RMSEP,TiO2_RMSEP,Al2O3_RMSEP,FeOT_RMSEP,MgO_RMSEP,CaO_RMSEP,Na2O_RMSEP,K2O_RMSEP,labels
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,1,3.47127,100A/95A/95A,4.06E+14,47.6523,1.0773277,10.861797,20.83607,6.7841093,6.5001104,2.9651438,0.89832306,97.575181,4.9466515,0.51143521,3.5384953,4.3363028,2.083833,2.1257036,0.62093437,0.82471693,0
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,2,3.47127,100A/95A/95A,4.90E+14,48.006527,0.99002178,12.30908,19.892126,6.2596997,7.1443705,3.5512778,1.0684055,99.221508,4.9460063,0.49200109,3.5622416,4.204371,2.0120299,2.300117,0.65517801,0.89755255,1
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,3,3.47127,100A/95A/95A,4.13E+14,50.893297,1.0405358,17.503481,17.36815,2.9483517,7.4778506,5.4453597,1.3386394,104.01567,4.9845142,0.50277269,3.6787229,3.7778854,1.6436486,2.387928,0.9648928,1.0050229,1
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,4,3.47127,100A/95A/95A,3.87E+14,53.154716,1.0062643,19.436339,13.982872,1.2296938,7.3390561,6.221138,1.3746333,103.74471,5.0550966,0.49630839,3.695076,3.2417443,1.5009491,2.352098,1.0492375,1.0159584,1
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,5,3.47127,100A/95A/95A,3.38E+14,53.517335,0.97033445,20.23381,12.601051,1.0548852,7.6071317,6.699295,1.4469301,104.13077,5.0681705,0.48766828,3.7098606,3.0435908,1.4879695,2.4203434,1.1011405,1.0435266,3
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,6,3.47127,100A/95A/95A,3.43E+14,53.870704,0.95400053,20.488046,11.883327,0.99383507,7.4926501,6.8441159,1.4723121,103.99899,5.0806475,0.48331749,3.7171252,2.9387939,1.4836681,2.3904874,1.1162789,1.0502962,0
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,7,3.47127,100A/95A/95A,3.49E+14,54.148577,0.92823806,20.452059,11.506852,0.99540152,7.6443966,6.8411971,1.5135006,104.03022,5.0906863,0.47892067,3.7158813,2.8843632,1.484385,2.4276857,1.1162789,1.0626783,3
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,8,3.47127,100A/95A/95A,3.30E+14,54.43686,0.9242903,20.87515,11.020892,0.96662032,7.6392444,6.9724216,1.4890829,104.32456,5.1011739,0.4767212,3.7305572,2.8117967,1.4822342,2.4276857,1.1303359,1.056495,1
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,9,3.47127,100A/95A/95A,3.26E+14,54.575308,0.91487243,20.815201,10.908026,0.94947805,7.5888939,6.9904307,1.4336138,104.17582,5.1062369,0.47447067,3.7283149,2.7954633,1.4808004,2.4154484,1.1324985,1.0367572,3
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,10,3.47127,100A/95A/95A,3.04E+14,54.340531,0.89485237,21.200133,10.219428,0.90243311,7.6787962,6.9648153,1.4319274,103.63292,5.0975575,0.4699696,3.7438443,2.6931343,1.4772159,2.4374757,1.1292546,1.0367572,3
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,11,3.47127,100A/95A/95A,3.24E+14,54.516473,0.9127379,20.989694,10.668279,0.94039183,7.571945,6.9111545,1.4030322,103.91371,5.1040673,0.47447067,3.7347245,2.7598279,1.4800836,2.4105535,1.123848,1.0266031,2
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,12,3.47127,100A/95A/95A,3.10E+14,54.419271,0.90324635,21.345139,10.398141,0.9126903,7.6741712,6.9725588,1.3506447,103.97586,5.100451,0.47222012,3.7506924,2.7197649,1.4779328,2.4350283,1.1303359,1.0086681,2
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,13,3.47127,100A/95A/95A,3.07E+14,54.584656,0.90662903,21.319787,10.29676,0.88129479,7.5409163,6.8742479,1.3767558,103.78105,5.1062369,0.47447067,3.7492249,2.7049701,1.4757822,2.4032111,1.1195227,1.0196035,0
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,14,3.47127,100A/95A/95A,2.94E+14,53.972122,0.88812025,21.669391,9.9548917,0.849539,7.4903862,6.8071075,1.3670182,102.99858,5.0842123,0.4699696,3.7666872,2.6533425,1.4736314,2.3904874,1.1130348,1.0159584,0
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,15,3.47127,100A/95A/95A,2.87E+14,54.226303,0.90339086,21.530155,10.297911,0.86538701,7.6347447,6.8616624,1.3481742,103.66773,5.0935793,0.47222012,3.7594976,2.7049701,1.4750652,2.4252384,1.1184413,1.0086681,1
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,16,3.47127,100A/95A/95A,2.94E+14,54.650482,0.90054704,21.479689,9.9009885,0.85086401,7.5037754,7.0369858,1.3162218,103.63955,5.1087689,0.47222012,3.7570519,2.6459961,1.4736314,2.3930469,1.137905,0.99773264,1
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,17,3.47127,100A/95A/95A,2.95E+14,54.856397,0.89821289,21.298174,9.8165274,0.86202799,7.4763382,6.9399238,1.3448119,103.49241,5.1163592,0.47222012,3.7482464,2.6342418,1.4743483,2.387928,1.1270919,1.0050229,0
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,18,3.47127,100A/95A/95A,2.79E+14,54.656795,0.89562669,21.653896,9.4972814,0.8053283,7.6030355,7.0243489,1.2829985,103.41931,5.1091304,0.47222012,3.7656145,2.5876052,1.4707638,2.4178958,1.1357424,0.98255032,3
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,19,3.47127,100A/95A/95A,2.84E+14,55.233109,0.89985597,21.480895,9.7557404,0.86271307,7.4946109,6.8135003,1.2749256,103.81535,5.1296349,0.47222012,3.7570519,2.6254263,1.4743483,2.3904874,1.1130348,0.97868347,2
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,20,3.47127,100A/95A/95A,2.63E+14,54.983847,0.88440725,21.975628,9.420485,0.7789772,7.6389375,6.948424,1.320737,103.95144,5.1206651,0.46768421,3.7835801,2.5759714,1.4687395,2.4276857,1.1281732,0.99773264,2
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,21,3.47127,100A/95A/95A,2.73E+14,55.14512,0.89112637,21.682017,9.5571877,0.80062114,7.578608,6.9709173,1.28092,103.90652,5.1267648,0.4699696,3.7672236,2.5963306,1.470084,2.4130011,1.1303359,0.98255032,2
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,22,3.47127,100A/95A/95A,2.65E+14,55.104562,0.88602164,21.836292,9.4115028,0.79844652,7.5383467,6.8834292,1.2424562,103.70106,5.1249704,0.4699696,3.775805,2.574517,1.470084,2.4032111,1.120604,0.96708286,2
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,23,3.47127,100A/95A/95A,2.60E+14,54.831627,0.87487272,22.112595,9.2368781,0.81450629,7.7279515,6.7830854,1.2607025,103.64222,5.1152782,0.46536124,3.7910221,2.5501044,1.4707638,2.449713,1.1097909,0.97481662,1
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,24,3.47127,100A/95A/95A,2.60E+14,54.909297,0.8752342,21.888229,9.0758947,0.79462728,7.5191429,6.7865827,1.2268733,103.07588,5.1181531,0.46768421,3.7784865,2.5271378,1.4694117,2.3981652,1.1108723,0.96321595,2
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,25,3.47127,100A/95A/95A,2.49E+14,55.219439,0.87041419,22.058549,8.6682089,0.75125032,7.5479195,7.013094,1.3174821,103.44636,5.1292763,0.46536124,3.7881596,2.4691954,1.4667227,2.4056585,1.1346612,0.99773264,1
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,26,3.47127,100A/95A/95A,2.56E+14,55.139127,0.86905056,22.197332,9.3649491,0.76171171,7.4480141,6.6093288,1.2050106,103.59452,5.1264057,0.46536124,3.7961743,2.5673294,1.4673951,2.3802502,1.0914086,0.95520431,2
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,27,3.47127,100A/95A/95A,2.52E+14,54.875788,0.89807954,21.954686,9.3080626,0.74959144,7.571729,6.7606999,1.2105763,103.32921,5.1170769,0.47222012,3.7818627,2.5601523,1.4667227,2.4105535,1.1076283,0.95520431,3
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,28,3.47127,100A/95A/95A,2.48E+14,54.6986,0.890603,22.093629,9.3792758,0.76032721,7.3037328,6.8975438,1.2158259,103.23954,5.1105771,0.4699696,3.7898772,2.5702002,1.4673951,2.341861,1.1227666,0.95925117,1
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,29,3.47127,100A/95A/95A,2.41E+14,54.86292,0.89108259,22.241249,9.1590615,0.72847294,7.3480306,6.9973952,1.2427673,103.47098,5.1163592,0.4699696,3.7985218,2.5386209,1.4653783,2.3546574,1.1335797,0.96708286,0
CL5_401308712CCS_F0041632CCAM03043P3.SAV,Kam,30,3.47127,100A/95A/95A,2.44E+14,55.144782,0.8808034,22.144142,9.3114315,0.75181628,7.2484053,6.8060546,1.2107595,103.49819,5.1264057,0.46768421,3.7927394,2.5601523,1.4667227,2.3290646,1.1130348,0.95520431,1
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,1,3.88307,100A/95A/95A,5.91E+14,43.305761,1.086963,9.1643514,19.398558,8.056156,7.1858542,2.0674344,0.44761037,90.712688,5.120707,0.51361126,3.4851408,4.1273217,2.2773755,2.3134131,0.62632865,0.64093167,0
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,2,3.88307,100A/95A/95A,5.05E+14,44.748378,0.73870169,10.50561,21.283076,7.6459838,5.2754521,2.914111,0.58090979,93.692223,5.0286674,0.432794,3.5314398,4.3884535,2.2129705,1.7742878,0.61827606,0.6905939,0
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,3,3.88307,100A/95A/95A,5.21E+14,47.295597,0.63660402,14.064485,20.845631,7.4202207,2.9670909,4.3085768,0.86235074,98.400556,4.9503846,0.40337029,3.5994751,4.3375902,2.1779399,1.1784592,0.74427009,0.80749989,2
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,4,3.88307,100A/95A/95A,5.15E+14,47.180077,0.62982308,15.217132,21.428296,7.5496226,2.6998246,4.4242498,0.81454617,99.943571,4.9519005,0.40017059,3.6314313,4.4044628,2.1977398,1.1240091,0.76541942,0.78601515,1
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,5,3.88307,100A/95A/95A,5.65E+14,47.180547,0.61552126,14.931608,21.217902,7.898005,2.0266152,4.4989236,0.86074826,99.22987,4.9519005,0.39692664,3.6233258,4.3817492,2.2521842,1.0059547,0.78181374,0.80749989,3
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,6,3.88307,100A/95A/95A,5.90E+14,48.092159,0.62370513,14.320174,21.318914,7.8189779,2.3650143,4.5296629,0.87748328,99.94609,4.9458632,0.39692664,3.6064107,4.3927226,2.2395883,1.0628456,0.78817254,0.81610799,2
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,7,3.88307,100A/95A/95A,5.55E+14,47.630427,0.62332525,15.028807,21.424644,7.9372374,2.0362191,4.6195962,0.89040786,100.19066,4.9466872,0.39692664,3.6261368,4.4033957,2.258482,1.0075421,0.80758649,0.82041204,2
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,8,3.88307,100A/95A/95A,5.62E+14,48.026359,0.62759538,15.39095,21.231051,7.8228884,2.0149828,4.7000451,0.88743556,100.70131,4.9459705,0.40017059,3.6361322,4.3829284,2.2395883,1.0027798,0.82518113,0.82041204,0
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,9,3.88307,100A/95A/95A,5.90E+14,47.698034,0.62367629,14.22476,21.469284,7.9326184,2.0792549,4.4947049,0.85236539,99.374698,4.9465618,0.39692664,3.6036811,4.4087319,2.2569075,1.0138921,0.77971655,0.80319583,3
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,10,3.88307,100A/95A/95A,6.13E+14,48.132386,0.61526961,13.883797,21.399129,8.0156829,2.1401985,4.5225159,0.86101843,99.569997,4.9457912,0.39692664,3.5947871,4.4012609,2.2710776,1.0234169,0.786053,0.80749989,2
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,11,3.88307,100A/95A/95A,6.04E+14,47.979337,0.61816338,13.919236,21.563968,8.2435839,2.0135676,4.5024026,0.80935214,99.649611,4.9460602,0.39692664,3.595824,4.4183373,2.3064001,1.0027798,0.78181374,0.78601515,1
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,12,3.88307,100A/95A/95A,5.83E+14,48.422865,0.61874124,13.49906,21.735275,8.2952589,1.9097496,4.3500855,0.7857045,99.61674,4.9455285,0.39692664,3.5855916,4.4359002,2.3161082,0.98690516,0.75176448,0.77750933,1
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,13,3.88307,100A/95A/95A,5.63E+14,48.911735,0.61346628,13.241983,21.79372,8.2184257,1.5932871,4.5151714,0.79677623,99.684565,4.9493127,0.39368269,3.5797849,4.4406672,2.303164,0.94094586,0.786053,0.78176224,0
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,14,3.88307,100A/95A/95A,5.93E+14,48.629277,0.62186812,14.725047,21.376107,8.0199771,1.6025476,4.6931129,0.87010455,100.53804,4.9471502,0.39692664,3.6177258,4.3991261,2.2710776,0.94236833,0.82297397,0.81180394,0
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,15,3.88307,100A/95A/95A,5.86E+14,49.401323,0.60928407,14.702525,21.246712,8.0436673,1.3592213,4.7278707,0.91515997,101.00576,4.9547153,0.39368269,3.6168907,4.3852515,2.2742264,0.91153729,0.831801,0.83333683,1
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,16,3.88307,100A/95A/95A,5.85E+14,48.858729,0.62739492,16.556183,20.733253,7.5707001,1.4648612,4.9728143,0.94128344,101.72522,4.9489269,0.40017059,3.6643257,4.3221421,2.2007861,0.92418271,0.88345444,0.84195668,1
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,17,3.88307,100A/95A/95A,6.18E+14,49.083731,0.64780836,17.157999,20.758629,7.4160169,1.4660402,5.0610035,0.89067814,102.48191,4.9506259,0.40646353,3.6744506,4.326004,2.1779399,0.92544723,0.90149051,0.82041204,0
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,18,3.88307,100A/95A/95A,6.24E+14,48.80531,0.63507748,16.786608,21.350447,7.3070202,1.5820354,4.8377554,0.87196558,102.17622,4.9485407,0.40337029,3.6686041,4.3959246,2.1611862,0.93952334,0.85593385,0.81180394,3
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,19,3.88307,100A/95A/95A,6.09E+14,48.919542,0.64649939,16.202091,21.429342,7.1103152,1.666925,4.8619893,0.89324987,101.72995,4.9493899,0.40646353,3.656646,4.4044628,2.131664,0.95232588,0.86023706,0.82041204,0
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,20,3.88307,100A/95A/95A,6.05E+14,48.584214,0.64863254,15.91927,21.469813,7.2096933,1.8338358,4.837971,0.87542068,101.37885,4.9467645,0.40646353,3.649986,4.4087319,2.1463244,0.97508597,0.85593385,0.81610799,2
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,21,3.88307,100A/95A/95A,6.09E+14,49.343007,0.65543192,17.272303,20.949082,6.8089447,1.5936898,5.2744538,0.97378967,102.8707,4.9537678,0.40955675,3.6760302,4.3499079,2.0880494,0.94094586,0.93888485,0.85488653,3
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,22,3.88307,100A/95A/95A,6.01E+14,49.264706,0.63286685,17.310986,20.917257,6.9771555,1.5840186,5.0824281,0.91508348,102.6845,4.9525037,0.40017059,3.6765172,4.3463697,2.1126056,0.93952334,0.90534872,0.83333683,1
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,23,3.88307,100A/95A/95A,5.87E+14,49.644281,0.63905459,17.257689,21.264409,6.9361493,1.5800245,5.258426,0.96260189,103.54263,4.9585066,0.40337029,3.6758866,4.3863187,2.1067414,0.93952334,0.9372803,0.85057658,3
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,24,3.88307,100A/95A/95A,5.67E+14,49.47226,0.62387162,16.723263,21.291992,6.969941,1.527475,5.0383242,0.90131693,102.54844,4.955821,0.39692664,3.6673913,4.3895206,2.1111398,0.93303448,0.89754987,0.82471693,2
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,25,3.88307,100A/95A/95A,6.18E+14,49.826654,0.64300146,17.156193,21.023335,6.7790608,1.6677329,5.3348726,1.0065922,103.43744,4.9615078,0.40337029,3.6744506,4.3581629,2.083833,0.95232588,0.94820672,0.87200594,1
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,26,3.88307,100A/95A/95A,4.79E+14,50.190824,0.633084,17.340073,20.723716,5.9666911,1.8717389,5.760865,0.99255327,103.47955,4.9684114,0.40017059,3.6768653,4.3208547,1.9736437,0.98077601,0.99949712,0.86346722,3
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,27,3.88307,100A/95A/95A,5.87E+14,49.12279,0.64243936,17.264574,21.450687,6.7627658,1.6883071,5.2283615,0.95704312,103.11697,4.9509349,0.40337029,3.6758866,4.4065971,2.0810218,0.95517087,0.93233991,0.85057658,1
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,28,3.88307,100A/95A/95A,5.79E+14,49.469615,0.63282279,17.431225,21.111099,6.6969258,1.5709154,5.2878433,1.0043265,103.20477,4.955821,0.40017059,3.6779103,4.3687768,2.0725889,0.93810081,0.94209397,0.86773658,0
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,29,3.88307,100A/95A/95A,5.93E+14,49.721981,0.63544226,17.293671,20.303606,6.4791085,1.4506211,5.9449179,1.1371421,102.96649,4.9597702,0.40337029,3.676285,4.2642341,2.0416679,0.92291814,1.0189607,0.92682552,2
CL5_401484238CCS_F0042002CCAM01045P3.SAV,Jake,30,3.88307,100A/95A/95A,5.92E+14,49.625174,0.63518566,17.228386,20.981546,6.82467,1.6446021,5.343463,1.0305417,103.31357,4.9583488,0.40337029,3.6754558,4.3534455,2.0894549,0.94805837,0.94970834,0.88054466,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,1,3.88307,100A/95A/95A,9.82E+14,43.026387,1.3139301,10.236162,20.594651,6.5663615,7.1157687,2.5121779,0.5820536,91.947492,5.1429954,0.5650804,3.5248911,4.3041186,2.0543175,2.2947984,0.61045247,0.6905939,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,2,3.88307,100A/95A/95A,1.67E+15,35.997968,3.1659338,7.5251642,26.905842,4.0765303,5.9434457,2.5983205,0.56519873,86.778403,6.0513072,1.3066983,3.3648031,4.8223906,1.7537766,1.9659817,0.61042494,0.68659389,3
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,3,3.88307,100A/95A/95A,1.76E+15,31.87552,4.3783753,7.0002219,29.773028,3.2110597,4.5788053,2.3915088,0.53881395,83.747332,6.6463022,1.9209847,3.3084278,5.0316,1.6676683,1.5752101,0.6122396,0.67498809,2
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,4,3.88307,100A/95A/95A,1.96E+15,30.797731,4.7256599,6.6943494,29.997625,3.1760236,4.3486764,2.2606802,0.44307771,82.443823,6.7734733,2.0887311,3.2720244,5.0484247,1.6648968,1.5120646,0.61645257,0.63725245,2
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,5,3.88307,100A/95A/95A,2.02E+15,35.986857,4.7016717,6.7762603,30.895987,3.0846984,4.4800518,2.2031159,0.3910882,88.51973,6.0528588,2.0743527,3.2830365,5.1142597,1.6556585,1.5475655,0.61915791,0.61924875,1
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,6,3.88307,100A/95A/95A,2.21E+15,35.558208,5.1129501,6.7448596,31.619761,3.055333,4.1994684,2.1386468,0.34534234,88.77457,6.1195545,2.2708557,3.2781422,5.1669278,1.6538107,1.4720696,0.62227553,0.60538095,1
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,7,3.88307,100A/95A/95A,2.10E+15,34.58787,5.1448226,6.8038925,33.573161,3.0289971,4.3082255,2.1957955,0.3504841,89.993248,6.2680459,2.285234,3.2853963,5.3095708,1.6510392,1.5013993,0.61915791,0.60538095,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,8,3.88307,100A/95A/95A,1.93E+15,35.911266,4.9109641,6.6514324,31.572072,3.0687078,4.4839113,2.1369748,0.38535659,89.120685,6.0652671,2.1750007,3.2671299,5.1632705,1.6547346,1.5475655,0.62227553,0.61924875,2
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,9,3.88307,100A/95A/95A,1.80E+15,35.572367,5.1381519,6.9848133,32.620287,3.1204699,4.7199569,2.1441136,0.39695922,90.697119,6.1180038,2.285234,3.3061244,5.2400784,1.6593539,1.6139995,0.62227553,0.62271565,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,10,3.88307,100A/95A/95A,2.29E+15,35.775834,5.0180707,6.6519013,31.372172,3.1224125,4.8188811,2.0602301,0.34146929,89.160972,6.0854311,2.227721,3.2671299,5.1486402,1.6593539,1.642395,0.62694716,0.60191399,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,11,3.88307,100A/95A/95A,2.28E+15,35.80582,4.8679558,6.5695266,31.685116,3.1225993,4.6627958,2.0629091,0.32901342,89.105735,6.0807776,2.1558297,3.2573414,5.1720486,1.6593539,1.5973258,0.62694716,0.59844702,3
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,12,3.88307,100A/95A/95A,2.23E+15,35.504583,5.0091477,6.6932126,31.244387,3.1090478,4.7005818,2.031028,0.32699165,88.61898,6.1288614,2.222928,3.2720244,5.1391311,1.65843,1.6083837,0.62880284,0.59844702,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,13,3.88307,100A/95A/95A,2.21E+15,36.252808,4.8969329,6.6663079,31.32523,3.1240282,4.7347525,2.0809413,0.33637076,89.417372,6.0125303,2.170208,3.269577,5.1457143,1.6593539,1.6168389,0.62573117,0.60191399,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,14,3.88307,100A/95A/95A,2.14E+15,34.82924,5.0656061,6.9113928,33.440482,3.1258641,4.6599023,2.1185141,0.35079718,90.501798,6.2316208,2.2516847,3.2980635,5.3000612,1.6602777,1.5973258,0.62339836,0.60538095,1
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,15,3.88307,100A/95A/95A,2.27E+15,36.49676,4.462051,6.760825,31.186842,3.1717767,4.9725259,2.1042291,0.34831378,89.503324,5.9738712,1.9593267,3.2805893,5.1354733,1.663973,1.6849881,0.62456477,0.60538095,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,16,3.88307,100A/95A/95A,2.20E+15,36.657045,4.4838348,6.842939,30.704626,3.1729414,5.0438187,2.1315196,0.34254278,89.379267,5.9491458,1.9689122,3.2900026,5.0996299,1.663973,1.7049524,0.62281519,0.60191399,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,17,3.88307,100A/95A/95A,1.95E+15,36.278099,4.2970474,6.6975049,31.330691,3.2019418,5.1182764,2.1310948,0.38515486,89.43981,6.0078769,1.8826427,3.273248,5.1457143,1.6667445,1.7280642,0.62281519,0.61924875,2
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,18,3.88307,100A/95A/95A,2.26E+15,35.570327,4.6114925,6.9299346,31.100507,3.2002684,5.2447956,2.1509481,0.36625835,89.174532,6.1180038,2.0312181,3.3003669,5.1288896,1.6667445,1.762732,0.62174445,0.61231482,2
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,19,3.88307,100A/95A/95A,1.81E+15,36.53783,3.9127754,7.1722494,31.048903,3.2368886,5.329638,2.2590723,0.41096055,89.908317,5.96769,1.6957253,3.3274031,5.1252322,1.6704687,1.7887328,0.61645257,0.62621486,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,20,3.88307,100A/95A/95A,2.13E+15,35.749109,4.0982949,7.313977,30.600882,3.2676385,5.6189626,2.288469,0.38035095,89.317684,6.0900846,1.7867876,3.342381,5.0923147,1.6733669,1.8730918,0.61527228,0.61578178,1
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,21,3.88307,100A/95A/95A,2.25E+15,36.576713,4.167334,7.2307533,30.476023,3.1953127,5.4015793,2.3305789,0.3973936,89.775688,5.9615088,1.8203369,3.3338223,5.0835366,1.6667445,1.8090856,0.61390007,0.62271565,3
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,22,3.88307,100A/95A/95A,2.11E+15,36.783913,4.1352214,7.217742,30.358711,3.1772354,5.3633405,2.31995,0.41793676,89.774051,5.9306016,1.8059586,3.3327522,5.0747585,1.6648968,1.797448,0.61421454,0.62989408,2
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,23,3.88307,100A/95A/95A,1.77E+15,36.732339,4.0044432,7.2625499,31.058815,3.2322648,5.6465627,2.4555007,0.45285517,90.845331,5.9383283,1.7388601,3.3370316,5.1259637,1.6695161,1.8818198,0.61093777,0.64093167,0
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,24,3.88307,100A/95A/95A,2.19E+15,36.798386,4.0381585,7.3631792,30.655347,3.2864904,6.0996399,2.3312912,0.41158921,90.984082,5.9275112,1.7580311,3.3477302,5.0967035,1.6752992,2.0120018,0.61390007,0.62621486,3
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,25,3.88307,100A/95A/95A,2.17E+15,36.878209,3.9888444,7.2482531,30.089572,3.2682483,5.9770314,2.3027089,0.39140482,90.144272,5.9151478,1.7340674,3.3359618,5.0550084,1.6733669,1.9775416,0.61487883,0.61924875,1
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,26,3.88307,100A/95A/95A,2.14E+15,36.669887,3.8282122,7.1919445,30.089125,3.3076058,6.0965014,2.2529951,0.38074942,89.817021,5.9476004,1.6573833,3.3295426,5.0550084,1.6772313,2.0120018,0.61684597,0.61578178,2
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,27,3.88307,100A/95A/95A,2.16E+15,36.816311,3.8565042,7.1910149,30.424718,3.268281,6.0391165,2.3003169,0.41218763,90.30845,5.9244204,1.6717616,3.3295426,5.0791478,1.6733669,1.9947717,0.61487883,0.62621486,3
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,28,3.88307,100A/95A/95A,2.08E+15,37.094111,3.8689327,7.20104,30.402185,3.299096,6.0785477,2.3189941,0.41936101,90.682267,5.8826962,1.6765543,3.3306127,5.0776844,1.6762652,2.0062585,0.61421454,0.62989408,1
CL5_401484309CCS_F0042002CCAM01045P3.SAV,Jake,29,3.88307,100A/95A/95A,2.14E+15,37.062499,3.9181865,7.1326842,30.210862,3.2830671,6.1125029,2.2428913,0.39929016,90.361983,5.8873324,1.7005181,3.3231237,5.063786,1.6743331,2.0148735,0.61728996,0.62271565,2
